University Code,University Name,Rating,Course Code,Course Name,Fee,Grade,Level,Tag
16,Aga Khan University,1,604,"MBBS (Bachelor of Medicine, Bachelor of Surgery)",1564600,70,Bachelor,Medicine
16,Aga Khan University,1,605,ASDH (Associate of Science in Dental Hygiene),324000,50,Bachelor,Dental Hygiene
16,Aga Khan University,1,606,BScN (Post-RN Bachelor of Science in Nursing),844800,null,Bachelor,Nursing
16,Aga Khan University,1,607,BScN (Bachelor of Science in Nursing),620400,50,Bachelor,Nursing
16,Aga Khan University,1,608,BScM (Post-RM Bachelor of Science in Midwifery),514800,null,Bachelor,Midwifery
16,Aga Khan University,1,609,BEd (Bachelor of Education),1940467,null,Bachelor,Education
16,Aga Khan University,1,610,MS-Public Health,768000,null,Master,Public Health
16,Aga Khan University,1,611,MS-Epidemiology & Biostatistics,768000,null,Master,Epidemiology
16,Aga Khan University,1,612,MS-Health Policy & Management,768000,null,Master,Health Policy
16,Aga Khan University,1,613,MS-Health Professions Education,768000,null,Master,Health Professions
16,Aga Khan University,1,614,MPhil in Biological and Biomedical Sciences,504000,null,Master,Biological Sciences
17,Institute of Business Administration (IBA) Karachi,1,615,BS-BBA (Bachelor of Business Administration),237500,65,Bachelor,Business Administration
17,Institute of Business Administration (IBA) Karachi,1,616,BS-Accounting & Finance (Bachelor of Science in Accounting & Finance),237500,65,Bachelor,Accounting & Finance
17,Institute of Business Administration (IBA) Karachi,1,617,BS-CSE (Bachelor of Science in Computer Science),199500,65,Bachelor,Computer Science
17,Institute of Business Administration (IBA) Karachi,1,618,BS-Economics (Bachelor of Science in Economics),199500,65,Bachelor,Economics
17,Institute of Business Administration (IBA) Karachi,1,619,BS-Economics & Mathematics (Bachelor of Science in Economics & Mathematics),199500,65,Bachelor,Economics & Mathematics
17,Institute of Business Administration (IBA) Karachi,1,620,BS-Mathematics (Bachelor of Science in Mathematics),199500,65,Bachelor,Mathematics
17,Institute of Business Administration (IBA) Karachi,1,621,BS-Social Sciences & Liberal Arts (Bachelor of Science in Social Sciences & Liberal Arts),199500,65,Bachelor,Social Sciences & Liberal Arts
17,Institute of Business Administration (IBA) Karachi,1,622,MBA,122500,2.5,Master,Business Administration
17,Institute of Business Administration (IBA) Karachi,1,623,EMBA,122500,2.5,Master,Executive Management
17,Institute of Business Administration (IBA) Karachi,1,624,MS-CS,122500,2.5,Master,Computer Science
17,Institute of Business Administration (IBA) Karachi,1,625,MS-Data Science,122500,2.5,Master,Data Science
17,Institute of Business Administration (IBA) Karachi,1,626,MS-Development Studies,122500,2.5,Master,Development Studies
17,Institute of Business Administration (IBA) Karachi,1,627,MS-Economics,122500,2.5,Master,Economics
17,Institute of Business Administration (IBA) Karachi,1,628,MS-Finance,122500,2.5,Master,Finance
17,Institute of Business Administration (IBA) Karachi,1,629,MS-Islamic Banking & Finance,122500,2.5,Master,Islamic Banking & Finance
17,Institute of Business Administration (IBA) Karachi,1,630,MS-Journalism,122500,2.5,Master,Journalism
17,Institute of Business Administration (IBA) Karachi,1,631,MS-Management,122500,2.5,Master,Management
17,Institute of Business Administration (IBA) Karachi,1,632,MS-Mathematics,122500,2.5,Master,Mathematics
17,Institute of Business Administration (IBA) Karachi,1,633,MS-Marketing,122500,2.5,Master,Marketing
18,Preston University,1,634,"BBA- Marketing & Finance, Information Technology",79200,40,Bachelor,Marketing & Finance
18,Preston University,1,635,"BSCS- Computer Science, Artificial Intelligence, Cyber Security, Data Science",22680,40,Bachelor,Computer Science
18,Preston University,1,636,BS- Mathematics,55300,40,Bachelor,Mathematics
18,Preston University,1,637,BS- Physics,50400,40,Bachelor,Physics
18,Preston University,1,638,BS- Chemistry,50400,40,Bachelor,Chemistry
18,Preston University,1,639,BS- Biology,50400,40,Bachelor,Biology
18,Preston University,1,640,BS- Nanoscience & Technology,52600,40,Bachelor,Nanoscience
18,Preston University,1,641,BS- International Relations,43900,40,Bachelor,International Relations
18,Preston University,1,642,BS- Economics,43900,40,Bachelor,Economics
18,Preston University,1,643,BS- Psychology,43900,40,Bachelor,Psychology
18,Preston University,1,644,B.Ed- Education,14200,40,Bachelor,Education
18,Preston University,1,645,MS- Pharmacy Programs,null,0,Master,Pharmacy Programs
18,Preston University,1,646,MS- Nursing,null,0,Master,Nursing
18,Preston University,1,647,MS- Tech Programs in Engineering,null,0,Master,Engineering
18,Preston University,1,648,MS- Hotel Management (M.H.M.),null,0,Master,Hotel Management
18,Preston University,1,649,MS- Arts (MA),null,0,Master,Arts
18,Preston University,1,650,MS- Business Administration / Management,null,0,Master,Business Administration
18,Preston University,1,651,MS- Commerce (M.Com),null,0,Master,Commerce
18,Preston University,1,652,MS- Computer Applications (MCA),null,0,Master,Computer Applications
18,Preston University,1,653,MS- Education (M.Ed.),null,0,Master,Education
18,Preston University,1,654,MS- Science (M.Sc.),null,0,Master,Science
19,Ziauddin University,1,655,BS- Molecular Medicine,96000,60,Bachelor,Molecular Medicine
19,Ziauddin University,1,656,BS- Dental Surgery (BDS),96000,60,Bachelor,Dental Surgery
19,Ziauddin University,1,657,BS- Audiology & Speech Language Therapy,96000,60,Bachelor,Audiology
19,Ziauddin University,1,658,BS- Medical Technology (4 years program),96000,60,Bachelor,Medical Technology
19,Ziauddin University,1,659,BS- Public Health,96000,60,Bachelor,Public Health
19,Ziauddin University,1,660,BS- Communication and Media Sciences,96000,60,Bachelor,Communication
19,Ziauddin University,1,661,BS- Digital Media Marketing,96000,60,Bachelor,Digital Media
19,Ziauddin University,1,662,BS- English,96000,60,Bachelor,English
19,Ziauddin University,1,663,BS- Education and Psychology,96000,60,Bachelor,Education
19,Ziauddin University,1,664,BS- Social Change & Development,96000,60,Bachelor,Social Change
19,Ziauddin University,1,665,BS- Clinical Psychology,96000,60,Bachelor,Clinical Psychology
19,Ziauddin University,1,666,BS- Biotechnology,96000,60,Bachelor,Biotechnology
19,Ziauddin University,1,667,BS- Food Science & Technology,96000,60,Bachelor,Food Science
19,Ziauddin University,1,668,BS- Internet of Things,96000,60,Bachelor,Internet of Things
19,Ziauddin University,1,669,BS- Software Engineering,96000,60,Bachelor,Software Engineering
19,Ziauddin University,1,670,BS- Computer Science,96000,60,Bachelor,Computer Science
19,Ziauddin University,1,671,BS- Civil Engineering,96000,60,Bachelor,Civil Engineering
19,Ziauddin University,1,672,BS- Business Analytics,96000,60,Bachelor,Business Analytics
19,Ziauddin University,1,673,BS- Accounting and Finance,96000,60,Bachelor,Accounting
19,Ziauddin University,1,674,BS- Architecture (B.Arch.),96000,60,Bachelor,Architecture
19,Ziauddin University,1,675,BS- Microbiology,96000,60,Bachelor,Microbiology
19,Ziauddin University,1,676,BS- Cyber Security Technology,96000,60,Bachelor,Cyber Security
19,Ziauddin University,1,677,BS- Management & Technology,96000,60,Bachelor,Management
19,Ziauddin University,1,678,BS- Biomedical Engineering Technology,96000,60,Bachelor,Biomedical Engineering
19,Ziauddin University,1,679,BS- Electrical Engineering Technology,96000,60,Bachelor,Electrical Engineering
19,Ziauddin University,1,680,BS- Data Science,96000,60,Bachelor,Data Science
19,Ziauddin University,1,681,BS- Civil Engineering Technology,96000,60,Bachelor,Civil Engineering
19,Ziauddin University,1,682,BS- Human Nutrition and Dietetics,96000,60,Bachelor,Nutrition
19,Ziauddin University,1,683,MS-Health Professions Education (MHPE),null,3,Master,Health Professions
19,Ziauddin University,1,684,MS-Science Speech Language Pathology,null,3,Master,Speech Language Pathology
19,Ziauddin University,1,685,MS-Health Management,null,3,Master,Health Management
19,Ziauddin University,1,686,MS-Dental Sciences (MDS),null,3,Master,Dental Sciences
19,Ziauddin University,1,687,MS-Public Health,null,3,Master,Public Health
19,Ziauddin University,1,688,MS-Nursing,null,3,Master,Nursing
20,Sindh Madresatul Islam University,1,689,BBA,78750,50,Bachelor,Business Administration
20,Sindh Madresatul Islam University,1,690,BBA (After 14 years of Education),73500,45,Bachelor,Business Administration
20,Sindh Madresatul Islam University,1,691,BS-Entrepreneurship,58000,45,Bachelor,Entrepreneurship
20,Sindh Madresatul Islam University,1,692,BS-Public Administration,51250,45,Bachelor,Public Administration
20,Sindh Madresatul Islam University,1,693,BS-Economics,56500,45,Bachelor,Economics
20,Sindh Madresatul Islam University,1,694,BS-Accounting & Finance,70600,50,Bachelor,Accounting & Finance
20,Sindh Madresatul Islam University,1,695,BS-Banking & Finance,56500,45,Bachelor,Banking & Finance
20,Sindh Madresatul Islam University,1,696,BS-Commerce,58000,45,Bachelor,Commerce
20,Sindh Madresatul Islam University,1,697,BS-Computer Science,67050,50,Bachelor,Computer Science
20,Sindh Madresatul Islam University,1,698,BS-Information Technology,67550,50,Bachelor,Information Technology
20,Sindh Madresatul Islam University,1,699,BS-Cyber Security,67550,50,Bachelor,Cyber Security
20,Sindh Madresatul Islam University,1,700,BS-Software Engineering,67500,50,Bachelor,Software Engineering
20,Sindh Madresatul Islam University,1,701,BS-Data Science,67550,50,Bachelor,Data Science
20,Sindh Madresatul Islam University,1,702,BS-Artificial Intelligence,67050,50,Bachelor,Artificial Intelligence
20,Sindh Madresatul Islam University,1,703,BS-Mathematics Sciences,56500,50,Bachelor,Mathematics
20,Sindh Madresatul Islam University,1,704,BS-Media Studies,65500,50,Bachelor,Media Studies
20,Sindh Madresatul Islam University,1,705,BS-English,56500,45,Bachelor,English
20,Sindh Madresatul Islam University,1,706,BS-Development Studies,56500,45,Bachelor,Development Studies
20,Sindh Madresatul Islam University,1,707,BS-Sociology,56500,45,Bachelor,Sociology
20,Sindh Madresatul Islam University,1,708,B.Ed. (1.5 years),58000,45,Bachelor,Education
20,Sindh Madresatul Islam University,1,709,B.Ed. (Hons) (2 years),63250,45,Bachelor,Education
20,Sindh Madresatul Islam University,1,710,B.Ed. (Hons) (4 years),56500,45,Bachelor,Education
20,Sindh Madresatul Islam University,1,711,BS-Environmental Sciences,58500,45,Bachelor,Environmental Sciences
20,Sindh Madresatul Islam University,1,712,MBA,111500,2.5,Master,Business Administration
20,Sindh Madresatul Islam University,1,713,MS-Management Sciences,85500,2.5,Master,Management Sciences
20,Sindh Madresatul Islam University,1,714,MS-Public Administration,85500,2.5,Master,Public Administration
20,Sindh Madresatul Islam University,1,715,MS-Computer Science,72500,2.5,Master,Computer Science
20,Sindh Madresatul Islam University,1,716,MS-Media Studies,85500,2.5,Master,Media Studies
20,Sindh Madresatul Islam University,1,717,MS-Education,85500,2.5,Master,Education
20,Sindh Madresatul Islam University,1,718,MS-Environmental Sciences,85500,2.5,Master,Environmental Sciences
20,Sindh Madresatul Islam University,1,719,MS-(Linguistics),85500,2.5,Master,Linguistics
20,Sindh Madresatul Islam University,1,720,MS-Mathematics Sciences,85500,2.5,Master,Mathematics
20,Sindh Madresatul Islam University,1,721,MS-Development Studies,85500,2.5,Master,Development Studies
21,Dadabhoy Institute of Higher Education (DIHE),1,722,BBA (Business Administration),116400,40,Bachelor,Business Administration
21,Dadabhoy Institute of Higher Education (DIHE),1,723,BS(TECHNOLOGY) - Chemical Technology,104750,40,Bachelor,Chemical Technology
21,Dadabhoy Institute of Higher Education (DIHE),1,724,BS(TECHNOLOGY) - Civil Technology,104750,40,Bachelor,Civil Technology
21,Dadabhoy Institute of Higher Education (DIHE),1,725,BS - Clinical Micro Biology,104750,40,Bachelor,Microbiology
21,Dadabhoy Institute of Higher Education (DIHE),1,726,B.COM - Commerce,104750,40,Bachelor,Commerce
21,Dadabhoy Institute of Higher Education (DIHE),1,727,BS - Computer Science,118192,40,Bachelor,Computer Science
21,Dadabhoy Institute of Higher Education (DIHE),1,728,B.ED - Education,50000,40,Bachelor,Education
21,Dadabhoy Institute of Higher Education (DIHE),1,729,BS(TECHNOLOGY) - Electrical Technology,104750,40,Bachelor,Electrical Technology
21,Dadabhoy Institute of Higher Education (DIHE),1,730,BS(TECHNOLOGY) - Electronics Technology,115350,40,Bachelor,Electronics Technology
21,Dadabhoy Institute of Higher Education (DIHE),1,731,BS - Epidemiology & Public Health,104750,40,Bachelor,Epidemiology
21,Dadabhoy Institute of Higher Education (DIHE),1,732,BS - Food Science & Technology,104750,40,Bachelor,Food Science
21,Dadabhoy Institute of Higher Education (DIHE),1,733,LLB - Law,100450,40,Bachelor,Law
21,Dadabhoy Institute of Higher Education (DIHE),1,734,BS(TECHNOLOGY) - Mechanical Technology,104750,40,Bachelor,Mechanical Technology
21,Dadabhoy Institute of Higher Education (DIHE),1,735,DPT - Physical Therapy,null,40,Bachelor,Physical Therapy
21,Dadabhoy Institute of Higher Education (DIHE),1,736,MBA [EXE] - Business Administration (3.5 Years),77500,null,Master,Business Administration
21,Dadabhoy Institute of Higher Education (DIHE),1,737,MBA [EXE] - Business Administration (2 Years),97500,null,Master,Business Administration
21,Dadabhoy Institute of Higher Education (DIHE),1,738,M.Com. - Commerce,null,null,Master,Commerce
21,Dadabhoy Institute of Higher Education (DIHE),1,739,MCS - Computer Science,57000,null,Master,Computer Science
21,Dadabhoy Institute of Higher Education (DIHE),1,740,M.Ed. - Education,57000,null,Master,Education
22,BAQAI MEDICAL UNIVERSITY,1,741,MBBS,1800000,null,Bachelor,Medicine
22,BAQAI MEDICAL UNIVERSITY,1,742,BDS,1600000,null,Bachelor,Dentistry
22,BAQAI MEDICAL UNIVERSITY,1,743,Pharm-D,null,60,Bachelor,Pharmacy
22,BAQAI MEDICAL UNIVERSITY,1,744,DVM (Doctor of Veterinary Medicine),null,null,Bachelor,Veterinary Medicine
22,BAQAI MEDICAL UNIVERSITY,1,745,B.Sc Nursing,null,60,Bachelor,Nursing
22,BAQAI MEDICAL UNIVERSITY,1,746,Doctor of Physical Therapy & Rehabilitation Medicine (DPTRM),null,60,Bachelor,Physical Therapy
22,BAQAI MEDICAL UNIVERSITY,1,747,BS-SE (Software Engineering),null,50,Bachelor,Software Engineering
22,BAQAI MEDICAL UNIVERSITY,1,748,BS-BI (Bioinformatics),144600,null,Bachelor,Computer Science
22,BAQAI MEDICAL UNIVERSITY,1,749,BS Computer Science,141900,null,Bachelor,Medical Technology
22,BAQAI MEDICAL UNIVERSITY,1,750,BBA (Hons)Major in Health Management,null,50,Bachelor,Health Management
22,BAQAI MEDICAL UNIVERSITY,1,751,MD (Internal Medicine),null,,Master,Internal Medicine
22,BAQAI MEDICAL UNIVERSITY,1,752,MD (Pediatrics),null,,Master,Pediatrics
22,BAQAI MEDICAL UNIVERSITY,1,753,MS (Surgery),null,,Master,Surgery
22,BAQAI MEDICAL UNIVERSITY,1,754,MS (Ophthalmalogy),null,,Master,Ophthalmalogy
22,BAQAI MEDICAL UNIVERSITY,1,755,MS (Otorhinolaryngology),null,,Master,Otorhinolaryngology
22,BAQAI MEDICAL UNIVERSITY,1,756,Master of Public Health,null,,Master,Public Health
22,BAQAI MEDICAL UNIVERSITY,1,757,M.Sc Medical Technology,null,,Master,Medical Technology
22,BAQAI MEDICAL UNIVERSITY,1,758,MBA,null,2.5,Master,Business Administration
22,BAQAI MEDICAL UNIVERSITY,1,759,MS (Hematology),null,,Master,Hematology
22,BAQAI MEDICAL UNIVERSITY,1,760,MS in Transfusion Medicine,null,,Master,Transfusion Medicine
22,BAQAI MEDICAL UNIVERSITY,1,761,M.Sc Hematology,null,null,Master,Hematology
23,Jinnah University For Women,1,762,BS Islamic Learning,27000,45,Bachelor,Islamic Studies
23,Jinnah University For Women,1,763,BS Political Science,27000,45,Bachelor,Political Science
23,Jinnah University For Women,1,764,BS Urdu,27000,45,Bachelor,Urdu
23,Jinnah University For Women,1,765,BS Education,35000,45,Bachelor,Education
23,Jinnah University For Women,1,766,BS International Relation,35000,45,Bachelor,International Relations
23,Jinnah University For Women,1,767,BS Sociology,35000,45,Bachelor,Sociology
23,Jinnah University For Women,1,768,BS Psychology,45000,45,Bachelor,Psychology
23,Jinnah University For Women,1,769,BS English,53000,45,Bachelor,English
23,Jinnah University For Women,1,770,BS Media Studies,51000,45,Bachelor,Media Studies
23,Jinnah University For Women,1,771,BS Visual Arts,74000,45,Bachelor,Visual Arts
23,Jinnah University For Women,1,772,BS Biotechnology,60000,45,Bachelor,Biotechnology
23,Jinnah University For Women,1,773,BS Chemistry,43000,45,Bachelor,Chemistry
23,Jinnah University For Women,1,774,B.Ed (H) School Teachers Training Degree,32000,45,Bachelor,Education
23,Jinnah University For Women,1,775,BS Microbiology,64000,45,Bachelor,Microbiology
23,Jinnah University For Women,1,776,BS Bio-Chemistry,51000,45,Bachelor,Biochemistry
23,Jinnah University For Women,1,777,BS in Molecular Biology,59000,45,Bachelor,Molecular Biology
23,Jinnah University For Women,1,778,Pharm-D Morning,11900,60,Bachelor,Pharmacy
23,Jinnah University For Women,1,779,Pharm-D Evening,11900,60,Bachelor,Pharmacy
23,Jinnah University For Women,1,780,Pharm-D (1 Yr Condensed),10300,45,Bachelor,Pharmacy
23,Jinnah University For Women,1,781,BS Food Science & Technology,74000,45,Bachelor,Food Science
23,Jinnah University For Women,1,782,BS Human Nutrition And Dietetics,74000,45,Bachelor,Nutrition
23,Jinnah University For Women,1,783,BS Eastern Medicine & Surgery (BEMS),68000,45,Bachelor,Eastern Medicine
23,Jinnah University For Women,1,784,BS Doctor of Physical Therapy (DPT),10000,45,Bachelor,Physical Therapy
23,Jinnah University For Women,1,785,BS Homeopathic Medicine & Surgery (BHMS),67000,45,Bachelor,Homeopathic Medicine
23,Jinnah University For Women,1,786,BS Botany,38000,45,Bachelor,Botany
23,Jinnah University For Women,1,787,BS Mathematics,38000,45,Bachelor,Mathematics
23,Jinnah University For Women,1,788,BS Physics,38000,45,Bachelor,Physics
23,Jinnah University For Women,1,789,BS Zoology,38000,45,Bachelor,Zoology
23,Jinnah University For Women,1,790,BS Computer Science,85000,45,Bachelor,Computer Science
23,Jinnah University For Women,1,791,BS Software Engineering,85000,45,Bachelor,Software Engineering
23,Jinnah University For Women,1,792,BS Commerce,44000,45,Bachelor,Commerce
23,Jinnah University For Women,1,793,BS Economics,33000,45,Bachelor,Economics
23,Jinnah University For Women,1,794,BS Economics & Finance,33000,45,Bachelor,Economics
23,Jinnah University For Women,1,795,BBA Business Administration,76000,45,Bachelor,Business Administration
23,Jinnah University For Women,1,796,MS - Computer Science (MS-CS),null,2,Master,Computer Science
23,Jinnah University For Women,1,797,MS - Software Engineering (MS-SE),null,2,Master,Software Engineering
23,Jinnah University For Women,1,798,MBA - Business Administration,76000,2,Master,Business Administration
23,Jinnah University For Women,1,799,MS - Pharmacy,null,2,Master,Pharmacy
23,Jinnah University For Women,1,800,ADP- Commerce,44000,2,Master,Commerce
23,Jinnah University For Women,1,801,ADP - Education,32000,2,Master,Education
23,Jinnah University For Women,1,802,ADP - Islamic Learning,34000,2,Master,Islamic Studies
23,Jinnah University For Women,1,803,ADP - Biochemistry,35000,2,Master,Biochemistry
23,Jinnah University For Women,1,804,ADP - Botany,44000,2,Master,Botany
23,Jinnah University For Women,1,805,ADP - Chemistry,49000,2,Master,Chemistry
23,Jinnah University For Women,1,806,ADP - Mathematics,44000,2,Master,Mathematics
23,Jinnah University For Women,1,807,ADP - Microbiology,71000,2,Master,Microbiology
23,Jinnah University For Women,1,808,ADP - Zoology,43000,2,Master,Zoology
23,Jinnah University For Women,1,809,ADP - Biotechnology,43000,2,Master,Biotechnology
23,Jinnah University For Women,1,810,MS - Food Science & Technology,null,2,Master,Food Science
23,Jinnah University For Women,1,811,ADP - Media Studies,59000,2,Master,Media Studies
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,812,BS-Economics,22220,45,Bachelor,Economics
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,813,BS-Mass Communication,22220,45,Bachelor,Mass Communication
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,814,BS-Psychology,22220,45,Bachelor,Psychology
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,815,BS-Sociology,22220,45,Bachelor,Sociology
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,816,BS-English (Applied Linguistics),22220,45,Bachelor,English
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,817,BS-Computer Science,22220,50,Bachelor,Computer Science
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,818,BS-Information Technology,22220,50,Bachelor,Information Technology
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,819,BS-Software Engineering,22220,50,Bachelor,Software Engineering
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,820,BS-Business Administration,22220,45,Bachelor,Business Administration
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,821,BS-Commerce,22220,45,Bachelor,Commerce
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,822,BS-Public Administration,22220,45,Bachelor,Public Administration
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,823,BS-Biotechnology,22220,45,Bachelor,Biotechnology
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,824,BS-Genetics,22220,45,Bachelor,Genetics
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,825,BS-Mathematics,22220,45,Bachelor,Mathematics
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,826,B.Ed-Education,22220,45,Bachelor,Education
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,827,BS-Business & Information Technology (BBIT),22220,45,Bachelor,Business
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,828,MS-Economics,32160,2,Master,Economics
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,829,MS-Applied Psychology,32160,2,Master,Applied Psychology
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,830,MS-Organizational Psychology,32160,2,Master,Organizational Psychology
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,831,MS-Mass Communication,32160,2,Master,Mass Communication
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,832,MS-English Language Teaching (ELT),32160,2,Master,English Language Teaching
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,833,MS-Computer Science,20500,2,Master,Computer Science
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,834,MS-Information Technology,20500,2,Master,Information Technology
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,835,MS-Business Administration,20500,2,Master,Business Administration
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,836,MS-Accounting,32160,2,Master,Accounting
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,837,MS-Accounting & Finance,32160,2,Master,Accounting & Finance
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,838,MS-Banking & Finance,32160,2,Master,Banking & Finance
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,839,MS-Business Economics,32160,2,Master,Business Economics
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,840,MS-Commerce,32160,2,Master,Commerce
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,841,MS-Finance,32160,2,Master,Finance
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,842,MS-Human Resource Management,32160,2,Master,Human Resource Management
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,843,MS-Operations & Supply Chain Management,32160,2,Master,Operations & Supply Chain Management
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,844,MS-Public Administration,32160,2,Master,Public Administration
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,845,MS-Bioinformatics,32160,2,Master,Bioinformatics
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,846,MS-Biotechnology,32160,2,Master,Biotechnology
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,847,MS-Genetics,32160,2,Master,Genetics
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,848,MS-Zoology,32160,2,Master,Zoology
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,849,MS-Mathematics,32160,2,Master,Mathematics
24,VIRTUAL UNIVERSITY[KARACHI CAMPUS],1,850,MS-Molecular Biology,32160,2,Master,Molecular Biology
25,Fast University,1,851,BS-Artificial Intelligence,135000,50,Bachelor,Artificial Intelligence
25,Fast University,1,852,BS-Business Analytics,135000,50,Bachelor,Business Analytics
25,Fast University,1,853,BS-Computer Science,135000,50,Bachelor,Computer Science
25,Fast University,1,854,BS-Cyber Security,135000,50,Bachelor,Cyber Security
25,Fast University,1,855,BS-Electrical Engineering,135000,60,Bachelor,Electrical Engineering
25,Fast University,1,856,BS-Financial Technologies,135000,50,Bachelor,Financial Technologies
25,Fast University,1,857,BS-Software Engineering,135000,60,Bachelor,Software Engineering
25,Fast University,1,858,MS-Business Analytics,103000,2,Master,Business Analytics
25,Fast University,1,859,MS-Computer Networks and Security,103000,2,Master,Computer Networks
25,Fast University,1,860,MS-Computer Science,103000,2,Master,Computer Science
25,Fast University,1,861,MS-Data Science,103000,2,Master,Data Science
25,Fast University,1,862,MS-Electrical Engineering,103000,2,Master,Electrical Engineering
25,Fast University,1,863,MS-Software Engineering,103000,2,Master,Software Engineering
25,Fast University,1,864,MS-Civil Engineering,103000,2,Master,Civil Engineering
25,Fast University,1,865,MS-Mathematics,103000,2,Master,Mathematics
25,Fast University,1,866,MS-Artifical Intelligence,103000,2,Master,Artificial Intelligence
25,Fast University,1,867,MS-Software Project Management,103000,2,Master,Software Project Management
26,National Textile University Karachi,1,868,BS-Textile Engineering,105750,60,Bachelor,Textile Engineering
26,National Textile University Karachi,1,869,BS-Polymer Engineering,105750,45,Bachelor,Polymer Engineering
26,National Textile University Karachi,1,870,BS-Textile Engineering Technology,105750,50,Bachelor,Textile Engineering Technology
26,National Textile University Karachi,1,871,BS-Garment Engineering Technology,105750,null,Bachelor,Garment Engineering Technology
26,National Textile University Karachi,1,872,BS-Materials Engineering Technology,105750,null,Bachelor,Materials Engineering Technology
26,National Textile University Karachi,1,873,BS-Computer Science,105750,null,Bachelor,Computer Science
26,National Textile University Karachi,1,874,BS-Software Engineering,105750,null,Bachelor,Software Engineering
26,National Textile University Karachi,1,875,BS-Artificial Intelligence,105750,null,Bachelor,Artificial Intelligence
26,National Textile University Karachi,1,876,BS-Fashion Design,111750,45,Bachelor,Fashion Design
26,National Textile University Karachi,1,877,BS-Textile Design,111750,null,Bachelor,Textile Design
26,National Textile University Karachi,1,878,BS-Visual Arts,111750,null,Bachelor,Visual Arts
26,National Textile University Karachi,1,879,BS-Animation & Multimedia Design,111750,null,Bachelor,Animation & Multimedia Design
26,National Textile University Karachi,1,880,BS-Interior Design,111750,null,Bachelor,Interior Design
26,National Textile University Karachi,1,881,BS-Business Administration,105750,null,Bachelor,Business Administration
26,National Textile University Karachi,1,882,BS-Textile Management & Marketing,105750,45,Bachelor,Textile Management
26,National Textile University Karachi,1,883,BS-Textile & Apparel Merchandising,105750,45,Bachelor,Textile & Apparel Merchandising
26,National Textile University Karachi,1,884,BS-Quality & Supply Chain Management,105750,null,Bachelor,Quality & Supply Chain Management
26,National Textile University Karachi,1,885,BS-Accounting & Finance,105750,null,Bachelor,Accounting & Finance
26,National Textile University Karachi,1,886,BS-Applied Mathematics,75780,null,Bachelor,Applied Mathematics
26,National Textile University Karachi,1,887,BS-Applied Physics,75780,null,Bachelor,Applied Physics
26,National Textile University Karachi,1,888,BS-Applied Statistics,75780,null,Bachelor,Applied Statistics
26,National Textile University Karachi,1,889,BS-Applied Chemistry,75780,null,Bachelor,Applied Chemistry
26,National Textile University Karachi,1,890,MS-Textile Engineering,77000,null,Master,Textile Engineering
26,National Textile University Karachi,1,891,MS-Advanced Materials Engineering,77000,null,Master,Advanced Materials Engineering
26,National Textile University Karachi,1,892,MS-Polymer Science & Engineering,null,null,Master,Polymer Science & Engineering
26,National Textile University Karachi,1,893,MS-Textile and Apparel,77000,2,Master,Textile Technology
26,National Textile University Karachi,1,894,MS-Textile Chemistry,77000,null,Master,Textile Chemistry
